Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04023-2025,BYAHELICIOUS TRIPS TOUR SERVICES,ILOILO,TIGBAUAN,"BRGY.PARARA SUR, TIGBAUAN, ILOILO",9451050912,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02071-2023,CIRCULO TRAVEL,CAPIZ,ROXAS CITY,"G/F SITIO UNO RESIDENCES, PUEBLO DE PANAY TOWNSHIP, BRG. LAWAAN, ROXAS CITY, CAPIZ",0917-709-3856,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03833-2025,COLLIN TICKETING SERVICES,AKLAN,ALTAVAS,"REFOL BLDG CANDELARIO ST. BRGY.POBLACION, ALTAVAS, AKLAN",0949-338-2262,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01065-2022,CREW LOUNGE TRAVEL AND TOURS,AKLAN,KALIBO,"STALL NO. 7, KALYE KULINARYA, VETERANS AVE., BRGY. POBLACION, KALIBO, AKLAN",0998-555-1396,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01573-2022,DE TOMAS TRAVEL AND TOURS,CAPIZ,DUMALAG,"BRGY. POBLACION, DUMALAG, CAPIZ",9177717654,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04111-2025,"DEBORA FREE TOUR, INC.",BORACAY-AKLAN,MALAY,"SITIO BOLABOG, BRGY. BALABAG , BORACAY ISLAND, MALAY, AKLAN",036-288-1365,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01988-2023,DISCOVERY TOURS & TRAVEL,AKLAN,KALIBO,"GLAMOURS MANOR BLDG. L BARRIOS ST., KALIBO, AKLAN",036 2628577,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02575-2024,DREAMCYGEN TRAVEL AND TOURS,NEGROS OCCIDENTAL,TALISAY CITY,"CST BUILDING, ZONE 1, BRGY. CONCEPCION, TALISAY CITY, NEGROS OCCIDENTAL",0917-510-0172,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03647-2024,EDRUE'S TRAVEL AND TOURS,AKLAN,MALAY,"2ND FLOOR, RMB BAHAY KAINAN, BRGY. CATICLAN, MALAY, AKLAN",9619448819,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03171-2024,EJC TRAVEL AND TOURS,NEGROS OCCIDENTAL,HINIGARAN,"MADELEINE ARCADE, RIZAL ST., BRGY. III (POB.), HINIGARAN, NEGROS OCCIDENTAL",0946-754-6757,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01893-2023,ELS TRAVEL & TOURS,ILOILO CITY,ILOILO CITY,"116 LEDESMA ST., BRGY. MAGSAYSAY, ILOILO CITY",(033) 336-4891,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02907-2024,EMBLA TRAVEL AND TOURS SERVICES,ILOILO CITY,ILOILO CITY,"LOT 12 BLOCK 5, BRGY.BOLILAO, MANDURRIAO ILOILO CITY",0917-140-9345,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01149-2022,EON TRAVEL AND TOURS CORPORATION,ILOILO CITY,ILOILO CITY,"2/F RM 204 ADELINA BLDG., CORNER GEN LUNA - JALANDONI STS., BRGY. VILLA ANITA, ILOILO CITY",0917-129-6825,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03112-2024,FILIPINIANA TOURS AND TRAVEL,BACOLOD CITY,BACOLOD CITY,"ROOM 216 V5 BUILDING, HERNAEZ STREET, BRGY. 40, BACOLOD CITY",(034) 703-9262/0906-423-3390/0927-461-4595,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03663-2024,FIRST-SILAY TRAVEL AND TOURS,NEGROS OCCIDENTAL,SILAY CITY,"LANZONES STREET, FORTUNA SUBDIVISION, BRGY. V (POB.), SILAY CITY, NEGROS OCCIDENTAL",0969-528-5342,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03037-2024,GARNET TRAVEL SERVICES,BACOLOD CITY,BACOLOD CITY,"RP ANTONIO BLDG., BURGOS-RAMOS ST., BRGY. 17, BACOLOD CITY",0933-867-7248,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01677-2023,"GENNED-UP TRAVEL EVENTS AND SEMINARS, INC.",GUIMARAS,JORDAN,"BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9167272980,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02949-2024,GODIZ TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"ROOM 208, AJL BLDG., GENERAL LUNA ST. BRGY. VILLA ANITA, ILOILO CITY",0922-214-3002,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03924-2025,GOLDEN ADVENTURES TRAVEL HOUSE,BACOLOD CITY,BACOLOD CITY,"KGY EMPIRE BLDG. TAURUS ST. SHARINA HEIGHTS, BACOLOD CITY, NEGROS OCCIDENTAL",9772164697,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02996-2024,HAPPY FLIGHTS TRAVEL AND TOURS,NEGROS OCCIDENTAL,TALISAY CITY,"RNY BLDG, MAGSAYSAY ST., BRGY. ZONE 9 (POB.), TALISAY CITY, NEGROS OCCIDENTAL",0912-623-6866,,4/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02677-2024,HERMAJESTY TRAVEL AND TOURS,ILOILO,GUIMBAL,"BRGY. RIZAL-TUGUISAN (POB.), GUIMBAL, ILOILO",0915-735-4366,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03018-2024,HHEN TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"DOOR 2, NIG MARKETING BLDG. PUROK MABINULIGON, BRGY. MANSILINGAN, BACOLOD CITY",0916-296-4146/0927-957-4672/0999-839-7533,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03072-2024,HIGHLY YELLOWSTONE TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"2/F V&E BLDG., NO 7, M.H. DEL PILAR ST., BRGY POBLACION, MOLO, ILOILO CITY",(033) 330-2441,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04151-2025,HOLIDAY-QUEST TRAVEL AND TOURS SERVICES,ILOILO CITY,ILOILO CITY,"RM M08 STA CRUZ BLDG. LEDESMA COR FUENTES ST., BRGY. SAN JOSE CITY PROPER, ILOILO CITY",9264341022,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02748-2024,"I LOVE PILIPINAS TOURS, INC.",BORACAY-AKLAN,MALAY,"2/F SUNFLOWER COMMERCIAL BLDG., ZONE V, BOLABOG, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036)-288-9861,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01019-2022,ILOILO SKYWAYS TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"BLDG II, GF MARYMART MALL, VALERIA ST., BRGY. DANAO, ILOILO CITY",0917-303-3400,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04098-2025,ISLAND ADVENTURE TOURS AND TRAVEL,ILOILO CITY,ILOILO CITY,"195 BRGY. TANZA BONIFACIO, ILOILO CITY",9164301873,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04152-2025,J-EXPRESS TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"2ND FLOOR, AF LOPEZ BUILDING, IZNART STREET, BRGY. DANAO, ILOILO CITY, PHILIPPINES, 5000",9662637249,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02726-2024,J&A TRAVEL AND EVENTS MANAGEMENT INC,ANTIQUE,SIBALOM,"FENETE STREET, BRGY. DISTRICT II (POB.), SIBALOM, ANTIQUE",0997-908-4854,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03928-2025,JACOB-FAMILY TRIP BORACAY TRAVEL & TOURS,AKLAN,MALAY,"TABON BUKID, BRGY. CATICLAN, MALAY, AKLAN",9388849030,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03071-2024,JAUNTS AND JOURNEYS TRAVEL CENTRE,BACOLOD CITY,BACOLOD CITY,"DOOR # 5 THERESA BLDG, HIGHWAY MANDALAGAN, BRGY. BATA, BACOLOD CITY",(034) 474-2786,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03170-2024,JENEFAI TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"DOOR #10 VICTORINA ARCADE RIZAL ST., BRGY. 11 (POB.), BACOLOD CITY",(034)4746-634,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02863-2024,JETSETTER TRAVELS,CAPIZ,ROXAS CITY,"2F BILLEDO BLDG., RIZAL ST., BRGY. POBLACION V, ROXAS CITY, CAPIZ",0947-530-4898,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01063-2022,JL TRAVEL AND TOURS SERVICES,AKLAN,MALAY,"BRGY. POBLACION, MALAY, AKLAN",0970-786-7981,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03612-2024,JOIN DA TRIP TRAVEL & TOURS,BORACAY-AKLAN,MALAY,"COOL STAY INN, BOLABOG STREET, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9171105275,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03414-2024,JYP TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"A48 TINDALO AVENUE SHOPPING, BRGY. VILLAMONTE, BACOLOD CITY",9258871081,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00342-2021,KAMRI TRAVEL AND TOURS,AKLAN,MALAY,"3RD FLOOR CBTMPC BUSINESS CENTER BUILDING, JETTYPORT, BRGY. CATICLAN, MALAY, AKLAN",0947-160-3891,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03067-2024,KIMBERWORLD TRAVEL & TOURS,BACOLOD CITY,BACOLOD CITY,"NORD MEDICAL HUB, B.S. AQUINO DRIVE, BRGY. VILLAMONTE, BACOLOD CITY",0948-479-7774,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04028-2025,KULAYAN TRAVEL AND TOURS,ILOILO,LEON,"CALLE BUILDING, CABALUNA ST., BRGY. POBLACION, LEON, ILOILO",09082270643/033-397-2766,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04017-2025,KYOKEN TRAVEL & TOURS,BACOLOD CITY,BACOLOD CITY,203 RIZAL STREET SM BACOLOD CITY BARANGAY 12 POBLACION BACOLOD CITY NEGROS OCCIDENTAL,9608583998,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02204-2023,LARRAZ TRAVEL AGENCY AND TOURS SERVICES,BACOLOD CITY,BACOLOD CITY,"4TH FLR, AYALA MALLS CAPITOL CENTRAL COR GATUSLAO ST NORTH CAPITOL ROAD, BRGY. 8 (POB), BACOLOD CITY, NEGROS OCCIDENTAL",9209243801,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00938-2022,LAS ISLAS TRAVEL AND TOURS,ANTIQUE,TIBIAO,"PETRON GAS STATION, ILOILO-ANTIQUE ROAD, BRGY. IMPORTANTE, TIBIAO, ANTIQUE",0918-6118-569,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00929-2022,LAYOD'S TRAVEL AND TOURS,AKLAN,KALIBO,"2ND FLOOR MIKAELA BLDG., JETTY PORT RD., BRGY. CATICLAN, MALAY, AKLAN",0945-288-4077,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01527-2022,LIWA-LIWA TOURS INC.,ILOILO,SANTA BARBARA,"GMTD ST,., BRGY. ZONE II (POB.), SANTA. BARBARA, ILOILO",0969-508-7204,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03062-2024,LONJE TRAVEL AND TOURS,AKLAN,MALAY,"BRGY. CATICLAN , MALAY , AKLAN",(036) 636-1058,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03354-2024,"LOPUE'S TRAVEL CENTRE, INC.",BACOLOD CITY,BACOLOD CITY,"LOPUE'S BLDG., LACSON ST., BRGY. MANDALAGAN, BACOLOD CITY",63344411878,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00967-2022,M N L TRAVEL & TOURS INC.,BORACAY-AKLAN,MALAY,"HENANN LAGOON RESORT, ZONE 7, SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0917-773-9250,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01040-2022,MARIANNE GALARAGA TRAVEL AND TOURS,GUIMARAS,JORDAN,"CAPITOL VIEW SUBD., BRGY. SAN MIGUEL, JORDAN, GUIMARAS",9484127873,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02899-2024,MARVENTURES TRAVEL AND TOURS,NEGROS OCCIDENTAL,CADIZ CITY,"JUAN LUNA STREET, BRGY. 4 POB. (ZONE 3), CADIZ CITY, NEGROS OCCIDENTAL",0919-696-8951,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02304-2024,MCE TRAVEL AND TOURS SERVICES,NEGROS OCCIDENTAL,BAGO CITY,"JEAF ARCADE ARANETA ST., BRGY. POBLACION, BAGO CITY, NEGROS OCCIDENTAL",9983726566,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02890-2024,MIJ TRAVEL RESOURCES,BACOLOD CITY,BACOLOD CITY,"UNIT 103, H.O. BUILDING, BS AQUINO DRIVE, BRGY. 5 (POB.), BACOLOD CITY",(034) 433-7696 / 0917-309-0388,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03881-2025,ML PILGRIMAGE TRAVEL AND TOURS INC,ILOILO CITY,ILOILO CITY,"ST.CLEMENT'S COMPOUND BLDG.,LUNA ST.,LUNA LA PAZ ILOILO CITY",0917-622-4661,,2/26/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02017-2023,O'TWINS TRAVEL AGENCY,NEGROS OCCIDENTAL,CADIZ CITY,"HDA. REBOTON, BRGY. TINAMPA-AN, CADIZ CITY, NEGROS OCCIDENTAL",0917-312-4136,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02827-2024,OZ TRAVEL AND TOURS,AKLAN,KALIBO,"2F, POLICARPIO BLDG., CORNERS ARCH REYES & G RAMOS STS., BRGY. POBLACION, KALIBO, AKLAN",0938-940-0527,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01894-2023,PARADISE WORLD TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"2ND FLOOR RM 12 B JAMERLAN BLDG. IZNART ST., BRGY. PRESIDENT ROXAS, ILOILO CITY",0916-240-8678,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01064-2022,PARAMETER BORACAY TRAVEL AND TOURS SERVICES,AKLAN,MALAY,"AKLAN WEST ROAD, 2ND FLOOR OF CATICLAN DRUG STORE BLDG., SITIO PROPER, BRGY. CATICLAN, MALAY, AKLAN",(036) 288-7893,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03806-2025,PHISAVONG WORLD TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"ZONE 3, BRGY. STO NINO SUR, AREVALAO, ILOILO CITY",(033) 332-5408,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02202-2023,PREMIUMS TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"MFR BUILDING, LACSON-BURGOS, BRGY. 18 (POB), BACOLOD CITY, NEGROS OCCIDENTAL",9455285663,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02923-2024,PRIMAVIAJE TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"RM. 200 CUENCA-GONZAGA BLDG., SAN JUAN ST., BRGY. ALIJIS, BACOLOD CITY",0927-696-4472,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01050-2022,R TRAVEL,CAPIZ,ROXAS CITY,"JOVITA FUENTES STREET, BRGY. INZO ARNALDO VILLAGE (CADIMAHAN), ROXAS CITY, CAPIZ",(036) 620-0692,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03124-2024,RAKSO AIR TRAVEL AND TOURS INC,ILOILO CITY,ILOILO CITY,"GF BLK 1 DR. HENRY O. CHUSUEY INTERNATIONAL CENTER, UNIVERSITY OF SAN AGUSTIN, JALANDONI ST., BRGY. SAN AGUSTIN, ILOILO CITY",0917-633-3793,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01987-2023,REXSENGEN VEE TRAVEL AND TOURS INC.,ILOILO CITY,ILOILO CITY,"LOT 11 BLOCK 2, NHA, BRGY. BOLILAO, MANDURRIAO, ILOILO CITY",(033) 396-2252,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01004-2022,RHETT PAUL GIGANTES ISLANDS TRAVEL AND TOURS,ILOILO,CARLES,"STALL NO.1 2ND FLOOR, BANCAL BUILDING 1, BRGY. BANCAL, CARLES, ILOILO",0998-981-6812/0977-146-4759,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02892-2024,RJA TRAVEL SERVICES,NEGROS OCCIDENTAL,VICTORIAS CITY,"DOOR 41A, BLOCK 17&18, 2ND FLOOR VICTORIAS COMMERCIAL CENTER, ASCALON ST., BRGY. II (POB.), VICTORIAS CITY, NEGROS OCCIDENTAL",0917-563-3901,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03242-2024,RODJOHNBELLE TRAVEL AND TOURS,NEGROS OCCIDENTAL,HINIGARAN,"SITIO DINANDAN, BRGY. CAMBA-OG, HINIGARAN, NEGROS OCCIDENTAL",9944495350,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03427-2024,ROYAL SUN TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"CORNER RIZAL-LACSON STREETS, BRGY. 21 (POB.), BACOLOD CITY",344475169,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03843-2025,SALLY TRAVEL AND TOURS INCORPORATED,BORACAY-AKLAN,MALAY,PLAZA STA. FE 2ND FLOOR BALABAG MALAY AKLAN,0969-355-5555,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03408-2024,SEJOUR TOURS AND EVENTS,BACOLOD CITY,BACOLOD CITY,"BLOCK 6 LOT 4, STA. MONICA ST., ERORECO SUBDIVISION, BRGY. MANDALAGAN, BACOLOD CITY",9173231631,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03015-2024,SENNAN TRAVEL AND TOURS SERVICES,NEGROS OCCIDENTAL,SAN CARLOS CITY,"DAHLIA ST., SAN JULIO SUBD. BRGY. II (POB), SAN CARLOS CITY, NEGROS OCCIDENTAL",0908-898-4828,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00835-2022,SHINGLEY TOURS,AKLAN,MALAY,"BRGY. CATICLAN, MALAY, AKLAN",(036) 288-7825/0915-327-4183,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02068-2023,SIMPLE TRAVEL AND TOURS,BORACAY-AKLAN,MALAY,"0153 SITIO BOLABOG, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0908-895-7199,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01051-2022,SKYHIGH TRAVEL AND TOURS SERVICES,CAPIZ,ROXAS CITY,"ROXAS CITY AIRPORT, ARNALDO BLVD., BRGY. BAYBAY, ROXAS CITY, CAPIZ",639293636850,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02917-2024,SKYTIDE TRAVEL AND TOURS,ILOILO,PAVIA,"GT TOWN CENTER, BRGY. UNGKA II, PAVIA, ILOILO",0947-890-7254,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02938-2024,SKYTIDE TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"2ND FLOOR FESTIVE WALK MALL, ILOILO BUSINESS PARK, BRGY. AIRPORT (TABUCAN AIRPORT), MANDURRIAO ILOILO CITY",0947-890-7254,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02582-2024,SKYTRIP TRAVEL SERVICES INC.,BACOLOD CITY,BACOLOD CITY,"DR.9 VICTORINA ARCADE, RIZAL STREET, BRGY. 11, BACOLOD CITY",(034) 703-8196,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02152-2023,SOUTHWEST TOURS (BORACAY) INC.,AKLAN,MALAY,"CATICLAN JETTY PORT, BRGY. CATICLAN, MALAY, AKLAN",(036) 288-7754,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01274-2022,"SOUTHWEST TOURS (BORACAY), INC.",AKLAN,KALIBO,"AMIGO CHAN BUILDING, JNC MARTELINO ST., BRGY. ANDAGAO, KALIBO, AKLAN",(036) 268-5100,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01277-2022,SOUTHWEST TOURS BORACAY INC.,ILOILO CITY,ILOILO CITY,"BRGY. DUNGON A, JARO, ILOILO CITY",0917-888-0533,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00965-2022,SPR BORACAY TRAVEL AND TOURS INC.,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036)-288-1250,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01179-2022,SR TRAVEL LIGHT TOURS AND TRAVEL CONSULTANCY SERVICES,BACOLOD CITY,BACOLOD CITY,"AVES ROAD, PUROK MAGLIHI-UGYON, BRGY. MANSILINGAN, BACOLOD CITY",0917-721-0282,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01179-2022,SR TRAVEL LIGHT TOURS AND TRAVEL CONSULTANCY SERVICES,BACOLOD CITY,BACOLOD CITY,"PUROK MAGLIHI-UGYON, AVES ROAD, BRGY. MANSILINGAN, BACOLOD CITY",0956-134-8378 / 0932-437-9191 / (034) 446-0437,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04208-2025,SUNLITE ADVENTURES TRAVEL AND TOURS,ILOILO CITY,ILOILO CITY,"77-F SAN VICENTE ST., JARO, ILOILO CITY",9688541676,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00868-2022,T3 TRIPS TICKETS AND TOURS CENTRE,BACOLOD CITY,BACOLOD CITY,"L5B7 SAGITTARIUS ST., GREENSVILLE 3, BRGY. VILLAMONTE, BACOLOD CITY",0917-704-3863,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03126-2024,"TICKETS TO GO TRAVEL AND TOURS, INC.",ILOILO CITY,ILOILO CITY,"3RD FLOOR ATRIUM MALL, GEN LUNA ST., BRGY. DANAO, ILOILO CITY",(033 )336-8088,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03534-2024,TMX EVENTS AND TOURS SERVICES INC.,ILOILO,PAVIA,"JTS BUILDING, FUENTES STREET, BRGY. GLORIA, ILOILO CITY",9171661929,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02900-2024,TRAILFINDERS TRAVEL CORPORATION,ILOILO CITY,ILOILO CITY,"UNIT 202, MAGDALENA COMMERCIAL CENTER, J.M. BASA ST., BRGY. ARSENAL ADUANA, ILOILO CITY",(033) 339-1364,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03270-2024,TRAVEL BOX TICKETING SERVICES,ILOILO,POTOTAN,"R.Y. LADRIDO ST., BRGY. SAN JOSE WARD (POB.), POTOTAN, ILOILO",9277029312,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03824-2025,TRAVELHQ TRAVEL AND TOURS,CAPIZ,ROXAS CITY,"ST. ANNE ST., ST. FRANCIS PARK SUBDIVISION, BRGY. TANQUE, ROXAS CITY, CAPIZ",09989839924/09177241522,,6/20/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-00787-2022,TRIMERIDIAN TRAVELS,ILOILO CITY,ILOILO CITY,"G/F ILOILO 3B AUTO PARTS BUILDING, VALERIA STREET EXTENTION, BRGY. MAGSAYSAY, ILOILO CITY",0933-323-6783,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03243-2024,TRIPLE GIRLS TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"BLOCK4 LOT 3 VILLA GEORGINA HOMES, BRGY. MANDALAGAN, BACOLOD CITY",9177004070,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04031-2025,TRIPLIST TRAVEL AND TOURS OPC,ILOILO,PAVIA,"2F AGANAN MINI MARKET, BRGY. AGANAN, PAVIA, ILOILO",9193605750,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03110-2024,TRISH TRAVELERS HUB,BACOLOD CITY,BACOLOD CITY,"DR 1 A LACSON ST. BRGY. 38, BALOCOD CITY",0919-442-3859,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03665-2024,UPDREAMER TRAVEL AND TOUR,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0908-863-7206,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03350-2024,VIAJE PHILIPPINES OPC,BORACAY-AKLAN,MALAY,"ZONE V, SITIO BOLABOG, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9175959959,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02212-2023,Y'S TRAVEL AND TOURS,ILOILO,CABATUAN,"MATC COMMERCIAL CENTER, MOLINOS STREET, BRGY. ZONE II (POB.), CABATUAN, ILOILO",0919 994 5367,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-01974-2023,YAN TICKETING SERVICES,ILOILO,PAVIA,"ANGELA AVENUE, BRGY. BALABAG, PAVIA, ILOILO",0917-115-9123,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03641-2024,YESHUA TRAVEL AND TOURS,GUIMARAS,JORDAN,"PROPER, BRGY. BALCON MELLIZA, JORDAN, GUIMARAS",997684898,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-03454-2024,YM TRAVEL SERVICES,BACOLOD CITY,BACOLOD CITY,"BLOCK 40 LOT 16, APITONG RD., VILLA ANGELA SUBD., BRGY. VILLAMONTE, BACOLOD CITY",034-7002994,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-02228-2023,YONGSEO TRAVEL AND TOURS,BACOLOD CITY,BACOLOD CITY,"CARLOS HILADO HIGHWAY, CIRCUMFERENTIAL ROAD, BRGY. BATA, BACOLOD CITY",9310902205,,6/30/2026
REGION 6,Travel and Tour Agency,DOT-R06-TTA-04221-2025,BSL TRAVEL AND TOURS,AKLAN,MALAY,"3RD FLOOR VIRGIE P. REYES BLDG.BRGY. CATICLAN, MALAY, AKLAN",9686370879,,6/30/2026
