Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01410-2023,FOXY’S BEACH RESORT,Palawan,San Vicente,"LOT 1201-B, SITIO MACATUMBALEN, BRGY. POBLACION, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00750-2022,JBR TOURIST INN,Palawan,San Vicente,"BONIFACIO STREET, PUROK MASIGLA, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00147-2022,LAPALAPA INN,Palawan,San Vicente,"PUROK MAUNLAD, BRGY PORT BARTON, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00612-2022,MORNING STAR HOTEL,Palawan,San Vicente,"RIZAL STREET, PUROK PAGKAKAISA, PORT BARTON, SAN VICENTE, PALAWAN",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00586-2022,PRINCESS FOUR A REALTY CORPORATION (HOLIDAY SUITES),Palawan,San Vicente,"RIZAL STREET, PUROK PAGKAKAISA PORT BARTON, SAN VICENTE, PALAWAN",,https://holidaysuites.ph/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00320-2022,SUNSET BEACH RESORT BY RF AT SAN VICENTE PALAWAN OPC,Palawan,San Vicente,"MACATUMBALEN, BRGY. POBLACION, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-03038-2025,BABALAND PRIVATE RESORT,Palawan,San Vicente,"LITTLE BAGUIO, BRGY. NEW AGUTAYA, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00326-2022,HASHTAG TOURIST INN,Palawan,San Vicente,"BONIFACIO STREET, PUROK MASIGLA, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00381-2022,HOTEL OASIS PORT BARTON INC.,Palawan,San Vicente,"PUROK MASIGLA, ROXAS STREET, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01033-2022,LAZULI RESORT CORPORATION,Palawan,San Vicente,"PUROK 7, BRGY. ALIMANGUAN, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-03034-2025,LUZVILLE TRANSIENT HOUSE,Palawan,San Vicente,"PUROK MAUNLAD, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00338-2022,PARROTS RESORTS,Palawan,San Vicente,"BONIFACIO STREET, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00287-2022,PISCES TOURIST INN,Palawan,San Vicente,"MABINI ST., PUROK MASIGLA, BARANGAY PORT BARTON, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Resort,DOT-R4B-RES-02733-2025,ROYAL SUITES - PORT BARTON,Palawan,San Vicente,"PAGKAKAISA, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Resort,DOT-R4B-RES-00593-2022,RUBIN RESORT,Palawan,San Vicente,"MABIN CORNER, RIZAL ST. PUROK PAG-ASA, BRGY. PORT BARTON, SAN VICENTE",,---,"October 31, 2025"
Region 4B,Resort,DOT-R4B-RES-00427-2022,SUMMER HOMES BEACH RESORT AND COTTAGES,Palawan,San Vicente,"MABIN STREET, PUROK PAG-ASA, BRGY. PORT BARTON, SAN VICENTE",,https://www.summerhomespalawan.com/,"October 31, 2025"
Region 4B,Tour Operator,DOT-R4B-TOP-02370-2024,SPIDER TRAVEL AND TOURS,Palawan,San Vicente,"PUROK BAGONG SIKAT, BRGY. NEW AGUTAYA, SAN VICENTE",,---,"June 30, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02875-2025,ALIE TOURIST BOAT RENTAL,Palawan,San Vicente,"PUROK PAG-ASA, BALLESTEROS STREET, BRGY. PORT BARTON, SAN VICENTE",,—,"June 30, 2026"
