Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Tour Operator,DOT-R07-TOP-03037-2024,"Raqzei Travel Deals, Inc.",Cebu,Minglanilla,"Unit 4 LJ Bldg. Cebu South Road, Brgy. Poblacion Ward III, Minglanilla, Cebu",0921-3948525,https://raqzeitravels.com/,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-03755-2025,T and P Cebu Travel and Tours,Cebu,Lapu-lapu City,"Ticgahon, Brgy. Bankal, Lapu-lapu City",0917-1144355,https://www.cebutandptour.com/,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-01453-2022,Wander Lanes Travel Co. Inc.,Cebu,Cebu City,"Ginza Place, Banilad Road, Brgy. Kasambagan, Cebu City",0915-1657576,-,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-03430-2024,World of Adventures Travel and Tours,Cebu,Lapu-lapu City,"Mactan Southgate Plaza, Pueblo Verde, MEZ 2 (Tamiya), Brgy. Basak, Lapu-lapu City",0999-9962909,-,"June 30, 2026"
Region 7,Tour Operator,DOT-R07-TOP-01901-2023,Abraham Bohol,Bohol,Panglao,"Purok 5, Brgy. Danao, Panglao, Bohol",0956-5575505,https://www.abrahamtours.com/philippines/,"June 30, 2025"
Region 7,Tour Operator,DOT-R07-TOP-03765-2025,Bohol and Beyond Tour Services,Bohol,Dauis,"Purok 5, Brgy. Tabalong, Dauis, Bohol",0995-8856683 / 0919-3608800,-,"June 30, 2026"
Region 7,Tertiary Hospital,DOT-R07-TTH-03457-2024,Chon Hua Hospital Mandaue,Cebu,Mandaue City,"Mantawi Int'l Drive, City South Special Economic Administrative Zone, Brgy. Guizo, Mandaue City, Cebu",(032) 233-8000,https://www.chonghua.com.ph/,"August 14, 2026"
Region 7,Tourism Recreation Center,DOT-R07-SRC-03365-2024,Anjo World Theme Park,Cebu,Minglanilla,"Belmont One, Cebu South Road, Brgy. Calajo-an, Minglanilla, Cebu",(032) 490-1000,http://www.anjoworld.com,"July 15, 2025"
Region 7,Tourism Recreation Center,DOT-R07-SRC-00015-2020,Cebu Ocean Park & Events Center,Cebu,Cebu City,"SM Seaside Complex, South Road Properties, Brgy. Mambaling, Cebu City",(032) 888-5288,https://www.cebuoceanpark.com/,"February 13, 2025"
Region 7,Tourism Recreation Center,DOT-R07-SRC-00026-2021,Scotty's Action Sports Network Inc.,Cebu,Lapu-lapu City,"c/o Shangri-la Mactan, Brgy. Punta Engaño, Lapu-lapu City",0917-6312960,https://www.divescotty.com,"June 20, 2026"
Region 7,Tourism Recreation Center,DOT-R07-SRC-03481-2024,Danao Adventure Park,Bohol,Danao,"Brgy. Magtangtang, Danao, Bohol",0950-7473106 / 0938-2717523,-,"August 27, 2025"
Region 7,Tourism Recreation Center,DOT-R07-SRC-03112-2024,Maribojoc Mangrove Glowfly Tour,Bohol,Maribojoc,"Purok 1, Brgy. Cabawan, Maribojoc, Bohol",0927-1510685 / 0909-1621811,-,"May 24, 2025"
Region 7,Tourism Recreation Center,DOT-R07-SRC-03770-2025,SUP Tours,Bohol,Loboc,"Purok 2, Brgy. Valladolid, Loboc, Bohol",(038) 422-0700,https://www.suptoursphilippines.com,"January 6, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00870-2021,Cebu Blue Ocean Academy Inc.,Cebu,Lapu-lapu City,"Bldg 5 EGI Hotel and Resort, Brgy. Maribago, Lapu-lapu City",(032) 888-9868,http://cebublueocean.com/,"September 19, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-01671-2023,Cebu Gloabalization ESL Center Inc. - Banilad,Cebu,Cebu City,"Base Camp Ma. Luisa Rd., Brgy. Banilad, Cebu City",(032) 234-3267,-,"April 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-01698-2023,Cebu Gloabalization ESL Center Inc. - Talisay,Cebu,Talisay City,"Lemonville, Uldog St., Brgy. Cansojong, Talisay City, Cebu",(032) 407-0322,-,"April 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-01293-2022,Cebu International Academy Inc.,Cebu,Lapu-lapu City,"Vistamar Avenue St., Sitio San Roque, Brgy. Mactan, Lapu-lapu City",(032) 326-0093 / 0995-5310334 / 0933-4754273,-,"January 6, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00496-2021,Cebu Pelis Institute Corporation,Cebu,Cebu City,"Holy Family Road, Nivel Hills, Brgy. Lahug, Cebu City",(032) 260-8500 / 0995-8655415,-,"July 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00763-2021,Center for Premier Int'l Language Studies Inc.,Cebu,Cebu City,"Benidicto Bldg., MJ Cuenco Avenue, Brgy. T. Padilla, Cebu City",(032) 254-8950,http://www.cpils.com/new/en/,"June 19, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-02322-2024,Curious World Academy Inc.,Cebu,Cebu City,"corner C. Mina Limbong Street, Brgy. Mabolo, Cebu City",(032) 384-0912,http://curious-world-academy.com,"June 20, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-01119-2022,ECC School of Global Communication Inc.,Cebu,Cebu City,"Unit 703-GAGFA Tower, F. Cabahug St., Brgy. Kasambagan, Cebu City",(032) 340-9599/ (032) 260-0283,https://www.lets.ecc.jp/SGC/,"December 4, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-01078-2022,English Fella Educational Corporation - 1st Campus,Cebu,Cebu City,"Sitio Highway 11, Brgy. Talamban, Cebu City",(032) 344-0881 / (032) 343-3871,https://englishfella.com,"July 31, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-01087-2022,English Fella Educational Corporation - 2nd Campus,Cebu,Cebu City,"Tigbao, Brgy. Talamban, Cebu City",(032) 344-0881,https://englishfella.com,"August 6, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-00684-2021,Ethics to Help Others Succeed (E-T-H-O-S) Corp.,Cebu,Cebu City,"Corner Cebu South Road and Eucalyptus Sts., Brgy. Basak San Nicolas, Cebu City",0919-0686086,https://www.ethos.ph,"August 11, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00825-2021,Executive Village Tutorial of Fluent English Corp.,Cebu,Cebu City,"Gov. Mariano Cuenco Ave., Nasipit, Brgy. Talamban, Cebu City",(032) 384-4755,http://www.evenglish.com,"July 15, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-04358-2025,First English G-Net Inc.,Cebu,Lapu-lapu City,"Room 8 2/F 8 Newtown Boulevard Cluster 2, Mactan Newtown, Brgy. Mactan, Lapu-lapu City",(032) 511-2849 / 0962-2691830,https://www.firstcebu.com/,"June 25, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-04460-2025,Global Language Centre Svcs Inc.,Cebu,Cebu City,"2815 New Frontier St., Brgy. Mabolo, Cebu City",0917-1691606 / 0999-5513092,-,"August 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-03309-2024,Golden Resource Academy for Career Enhancement Inc.,Cebu,Cebu City,"Acacia St., cor. Archbishop Reyes Ave., Brgy. Camputhaw, Cebu City, Cebu",(032) 233-8660,https://graceacademy.com.ph/,"July 10, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-00729-2021,I.Breeze International Language Center Inc.,Cebu,Cebu City,"Tres Borces St., Brgy. Mabolo, Cebu City",0917-8984918,-,"November 13, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-00873-2021,"International Skills Republic Academy, Inc.",Cebu,Cebu City,"Room 3, 4 & 5 0775 Jasmin Street., Brgy. Capitol Site, Cebu City",(032) 234-3933,-,"February 4, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-04153-2025,IU English Academy Corporation,Cebu,Cebu City,"General Maxilom Ave., Brgy. Lorega, Cebu City",(032) 401-4452 / 0922-4674982,-,"April 7, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-01690-2023,"Joinus English Language Academe, Inc.",Cebu,Lapu-lapu City,"M.L. National Highway, Ceniza St, Mustang, Brgy. Pusok, Lapu-lapu City",(032) 340-7453,-,"October 30, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-01661-2023,Lapulapu-Cebu International College Inc.,Cebu,Lapu-lapu City,"Ticgahon 1 Road, Brgy. Bankal, Lapu-lapu City",(032) 265-5920,https://lcic.edu.ph/,"August 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-02893-2024,Merise English Academy,Cebu,Cebu City,"ESY's Realty Corp. Bldg., cor. Juana Osmeña & MP Yap St., Brgy. Camputhaw, Cebu City",(032) 345-8524,https://ryugaku.merise.asia/,"April 28, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-04369-2025,Real Greatenglish Corp. (QQEnglish),,,,,https://qqeng.net/,"July 3, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-03660-2024,Seiha Global Academy Inc.,Cebu,Cebu City,"18th Floor, IT Tower 2, Lot 6, Block 2, Bohol Street and Archbishop Reyes Avenue, Cebu Business Park, Brgy. Luz, Cebu City, Cebu",(032) 236-5044,-,"October 30, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-04461-2025,SME-AG Global Education Inc.,Cebu,Cebu City,"Emilio Osmeña St. cor. Bataan St., Brgy. Guadalupe, Cebu City, Cebu",(032) 232-7343,http://smeag.com/index.php,"August 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-02660-2024,The New Genius English Academy Corp.,Cebu,Lapu-lapu City,"Bldg. One EGI City by the Sea, Looc, Brgy. Maribago, Lapu-lapu City",(032) 268-9079 / 0917-5552212,-,"April 24, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00874-2021,Vision Ivy Education International Inc.,Cebu,Cebu City,"Minoza St., Brgy. Talamban, Cebu City",0917-3076754,-,"March 25, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-02372-2024,"Winning English Alternative School, Inc.",Cebu,Cebu City,"90 F. Ramos St., Snata Cruz, Cebu City",0919-9519776,-,"March 1, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-01778-2023,"CMC Institute of Business Management Skills, Training and Assessment Center Inc.",Bohol,Tagbilaran City,"0250 J.A. Clarin St., Brgy. Poblacion III, Tagbilaran City, Bohol",(038) 501-0918 / 0985-8336108,-,"April 28, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-01885-2023,Logic Force Consultancy Corporation,Bohol,Tagbilaran City,"Venancio P. Inting Avenue, Brgy. Mansasa, Tagbilaran City, Bohol",0966-1566718,-,"June 21, 2026"
Region 7,Tourism Training Center,DOT-R07-TRC-00796-2021,"People Skills and Management Institute, Inc.",Negros Oriental,Dumaguete City,"1F Bandera Bldg., 27 Cervantes St., Brgy. Poblacion 7, Dumaguete City, Negros Oriental",(035) 420-9600 / 0917-7058859,-,"December 4, 2025"
Region 7,Tourism Training Center,DOT-R07-TRC-00826-2021,"Teamskills Technological Institute, Inc.",Negros Oriental,Dumaguete City,"2F Cecilia Bldg., Capitol Area, North Road, Brgy. Daro Dumaguete City, Negros Oriental",(032) 422-6159 / 0917-5535507,https://www.team-skills.com,"December 4, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-03039-2024,3M's C.A.R. Rent-A-Car,Cebu,Lapu-lapu City,"Soong I, Brgy. Mactan, Lapu-lapu City",0927-6410287,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01431-2022,Ajis Rent A Car,Cebu,Cebu City,"Petron Escario Service Station, N. Escario St., Brgy. Camputhaw, Cebu City",0917-3116231,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-03571-2024,Aleja Fua Rent A Car Corp.,Cebu,Talisay City,"Phase 2, Block 14, Lot 3, Camella Homes, Brgy. Lawaan I, Talisay City, Cebu",0917-6282089,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01115-2022,Allied Tourist Transport Corp.,Cebu,Mandaue City,"Del Pilar St., Brgy. Guizo, Mandaue City",0917-3251645,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01727-2023,Alpha Siera Rent A Car,Cebu,Lapu-lapu City,"188 Bahamas St., Vista Bella, Brgy. Basak, Lapu-lapu City",0916-4008224,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01282-2022,"Attic Tours Phils, Inc.",Cebu,Lapu-lapu City,"Waterfront Airport, #1 Airport Road, Brgy. Pusok, Lapu-lapu City",(032) 341-2015,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01445-2022,Avenel Tourist Transport Services,Cebu,Lapu-lapu City,"Bag-ong Silingan, Brgy. Mactan, Lapu-lapu City",0995-6828896,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01552-2022,"Buena Vista Car Rentals, Inc.",Cebu,Cebu City,"359 R. Duterte St., Banawa, Brgy. Guadalupe, Cebu City",0917-6728362 / 0962-7211504,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-001042-2022,Budget Transport Service,Cebu,Cebu City,"#2452 Lomboy St., Manga Road, Banawa Hills, Brgy. Guadalupe, Cebu City",0917-7088020,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01741-2023,Cagulada Intergrated Trans-Dev Inc.,Cebu,Cebu City,"Lower La Guerta Salinas Drive Ext., Brgy. Lahug, Cebu City",0938-4712122,https://citicar.com.ph,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01179-2022,Catalina Car Rentals,Cebu,Lapu-lapu City,"ML Quezon St., National Highway, Brgy. Pusok, Lapu-lapu City",0917-6287777,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-001319-2022,Cebu Integrated Transport Service Multi-Purpose Cooperative,Cebu,Cebu City,"168 JM Basa St., Brgy. Pahina Central, Cebu City",0917-1220840,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01715-2023,Cebu JK Rent A Car,Cebu,Cebu City,"237 Ibabao, Brgy. Mambaling, Cebu City",(032) 479-0601,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01542-2022,Cebu Port United Drivers Multi-Purporse Cooperative,Cebu,Cebu City,"Sugbutel 4th Flr., RM 404, Sergio Osmeña Blvd., Cebu City",0917-6323098,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-03729-2024,Cebu Trip Rent A Car,Cebu,Mandaue City,"F.E Zulllig Ave. corner CD Seno St., (CSSEAZ), Brgy. Mantuyong, Mandaue City, Cebu",0919-0614278,http://cebutrip.com,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01158-2022,Cel Transporters Rent A Car,Cebu,Mandaue City,"Sitio Abbra, Alang-Alang, Mandaue City",0917-4910778,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01949-2023,Cha-cha Travel and Tours Inc.,Cebu,Lapu-lapu City,"3rd Floor JY Yoon Building, Soong, Brgy. Maribago, Lapu-lapu City",0956-5291887,,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01456-2022,Check Cars Transport System,Cebu,Lapu-lapu City,"Room 101 A. Keiner Hills Matumbo, Brgy. Pusok, Lapu-lapu City",(032) 340-3412,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01211-2022,CLB Tours & Transportation Services,Cebu,Liloan,"556 Pagutlan, Brgy. Yati, Liloan, Cebu",(032) 324-6122 / 0917-846820,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01516-2022,Crius Tourist Transport and Travel,Cebu,Cebu City,"73 A. Lopez St., Brgy. Calamba, Cebu City",0926-6913993,'http://www.criustransportcebu.com/,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-001298-2022,Divaishnavi Int'l Inc.,Cebu,Cebu City,"Unit 3C Maryville Place, C. Rosal St., Brgy. Camputhaw, Cebu City",0917-3294457,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-03535-2024,Driveservices Asia Pacific Inc.,Cebu,Lapu-lapu City,"Unit 1 Mactan Commercial Arcade, Airport Rd., Brgy. Pusok, Lapu-lapu City",(032) 436-3130,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-001428-2022,Dugomon Transport Services Corp.,Cebu,Cebu City,"Jose L. Briones St., NRA, Brgy. Carreta, Cebu City",0927-1307125,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01769-2023,E.S. Happy Tours and Transport Services,Cebu,Lapu-lapu City,"Sitio Kapilis, Brgy. Subabasbas, Lapu-lapu City",0995-9216572,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01562-2022,EML Transport Services,Cebu,Lapu-lapu City,"Bagumbayan II, Brgy. Maribago, Lapu-Lapu City",0926-0512098,,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01297-2022,Expedition Transport Services,Cebu,Cebu City,"88 Hillside Compound, Don Gervacio Quijada St., Brgy. Guadalupe, Cebu City",(032) 254-2450,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01244-2022,Fast Transit Corp.,Cebu,Lapu-lapu City,"Airport Rd., Brgy. Pusok, Lapu-lapu City","(032) 340-0982, (032) 340-2983, (032) 272-8214",https://fasttransit.biz,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-03009-2024,Flamingo Rent A Car Inc.,Cebu,Lapu-lapu City,"3Flr. E Vano Bldg., ML Quezon Hiway, Brgy. Pusok, Lapu-lapu City",(032) 269-0354 / 0933-4359158,,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01236-2022,G & S Transport Corporation,Cebu,Lapu-lapu City,"ML Quezon National Highway, Brgy. Ibo, Lapu-lapu City",0927-3658724,,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01974-2023,Go the Extramile Transport System Corp.,Cebu,Mandaue City,"C. Batiller St., Brgy. Umapad, Mandaue City, Cebu",0968-8526852,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-001287-2022,Happeee Cebu Transport Services,Cebu,Barili,"J Alccoseba St., Brgy. Poblacion, Barili, Cebu",0908-8893062,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01226-2022,Himaya Tours Corporation,Cebu,Lapu-lapu City,"Promenade Mactan, Punta Engaño Road, Lapu-lapu City, Cebu",0919-0851994,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-03508-2024,Horizon Transport Tour and Rent A Car Corp.,Cebu,Minglanilla,"St. Peter Village, Brgy. Tunghaan, Minglanilla, Cebu",0917-9093816,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-02033-2023,HRI Tours and Transport Services,Cebu,Lapu-lapu City,"Sitio Kadulang, Brgy. Marigondon, Lapu-lapu City",0917-3043588,http://www.boholcebutours.com,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01948-2023,Ibañez Rent A Car Services,Cebu,Catmon,"Purok Talisay, Brgy. Binongkalan, Catmon, Cebu",0961-5732830,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01401-2022,Infohub Transport Services Corp.,Cebu,Cebu City,"95 RCDC Centrum, Gorordo Ave., Brgy. Camputhaw, Cebu City","(032) 412-7015, 0956-2941060",-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01557-2022,Island Trek Car Rental,Cebu,Talisay City,"Dawis Road, Sta. Theresa 3 Village, Brgy. Cansojong, Talisay City, Cebu",0926-6987105,https://www.islandtrekcars.com,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-02984-2024,Jetmaster Rent A Car,Cebu,Lapu-lapu City,"Whitesands Villas, Brgy. Maribago, Lapu-lapu City",0917-3255674,,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-00272-2021,Json's Travel and Tours,Cebu,Cebu City,"#4 Honeyville Route 1, Brgy. Quiot Pardo, Cebu City",0917-3114015,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-02378-2024,JT Car Rental,Cebu,Lapu-lapu City,"7 St., Benito Ebuen Air Base, Brgy. Pajo, Lapu-lapu City, Cebu",09054-596109,https://jtcarrentalcebu.com,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-03248-2024,Jomon Transport Services Inc.,Cebu,Cebu City,"Door G Aloha Apartelle #43 General Echavez St., Brgy. Zapatera, Cebu City",0915-9889808,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-03412-2024,Kagana Tours Inc.,Cebu,Asturias,"Sitio Buli, Antonio Y de Pio National Higway, Brgy. Langub, Asturias, Cebu",0956-2941060,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-00416-2021,KE2 Adventours Services,Cebu,Lapu-lapu City,"Lot 1, Paseo de Amores, Osmeña St., Brgy. Gun-ob, Lapu-lapu City",0917-1903715,https://ke2adventours.com/,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01494-2022,King's Tourist Transport & Services,Cebu,Bogo City,"Solid Homes, Brgy. Taytayan, Bogo City, Cebu",0917-7958798,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-02330-2024,King Aces Travel and Tours Service Inc.,Cebu,Lapu-lapu City,"Sangi Lot 663-G Near Meco, Brgy. Pajo, Lapu-lapu City",0917-6378443,https://kingacestravel.ph/index.php/about-us,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01631-2023,L and M Transport Services,Cebu,Lapu-lapu City,"Sangi, Brgy. Pajo, Lapu-lapu City",0917-3222607,,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01427-2022,"Land and Sky Travel Services, Inc.",Cebu,Cebu City,"The Rivergate Complex, Gen. Maxilom Ave., Brgy. Camputhaw, Cebu City",(032) 384-2211,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01628-2023,LFP Transportation Services,Cebu,Asturias,"Brgy. Manguiao, Asturias, Cebu",0947-4608474,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-04245-2025,Lifeup Travel & Tourist Transport Services,Cebu,Mandaue City,"79531 Sitio San Jose Pacifica St., Brgy. Labogon, Mandaue City, Cebu",0977-2968127,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01362-2022,Luis Tour Rental Services Corp.,Cebu,Lapu-lapu City,"Bagumbayan 2, Brgy. Maribago, Lapu-lapu City",0915-8538115,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01117-2022,Mabuhay Car Rentals,Cebu,Lapu-lapu City,"MCIAA Airport Road, Brgy. Pusok, Lapu-lapu City, Cebu",0917-7005121,,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01364-2022,Mactan International Airport Shuttle Service Multipurpose Cooperative (MIASSCO),Cebu,Lapu-lapu City,"Rm1 2nd Flr. LEMCO Bldg., Brgy. Pusok, Lapu-lapu City",0927-4083495,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-02046-2023,Maje-Ethan and Norjik Transport Corp.,Cebu,Lapu-lapu City,"Bk 6 Lot 76 Laskpur St., Deca Homes Mactan 5, Brgy. Basak, Lapu-lapu City",0995-0089182,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01435-2022,Marquel Tourist Transport Services,Cebu,Consolacion,"West Binabag, Brgy. Tuyad, Consolacion, Cebu",(032) 346-6096 / 0917-6321338,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-03147-2024,May17 Transport Corporation,Cebu,Lapu-lapu City,"Matumbo Road, Brgy. Pusok, Lau-lapu City",0923-0810772,http://www.mabuhaygroup.com/,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-04242-2025,MC Rich Travel & Tours,Cebu,Badian,"Brgy. Banhigan, Badian, Cebu",(032) 506-6172,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01267-2022,Metro Cars Transport Services,Cebu,Lapu-lapu City,"M.L. Quezon National Highway, Brgy. Pusok, Lapu-lapu City",0917-7775088,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01748-2023,Montesmayor Transport Service,Cebu,Daanbantayan,"National Road, Hi-way, Brgy. Pajo, Daanbantayan, Cebu",0977-8371577,-,"April 30, 2025"
Region 7,Land Transport Operator,DOT-R07-TTO-01237-2022,MSIC Transport Inc.,Cebu,Lapu-lapu City,"Amani Grand Bldg., ML Quezon Highway, Brgy. Pusok, Lapu-lapu City",(032) 268-3972 / 0917-7126458,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01726-2023,Mydrive Transport Services,Cebu,Talisay City,"St. Theresa Village Ext., Brgy. Cansojong, Talisay City, Cebu",0917-7066867,-,"April 30, 2026"
Region 7,Land Transport Operator,DOT-R07-TTO-01368-2022,Natalie Tours / St. Nichols Land Trans.Inc.,Cebu,Cebu City,"6th St., San Antonio Village, Brgy, Apas, Cebu City",0925-5878778 / 0920-9610714 / 0917-3088823,-,"April 30, 2026"
